city,hotel_name,hotel_lat,hotel_lon
Collioure,Résidence du Soleil,42.52311754,3.08542530
Biarritz,Hôtel Le Biarritz,43.46889876,-1.56856120
Biarritz,Grand Tonic Hotel & SPA Biarritz,43.48447351,-1.55694455
Biarritz,Hôtel Le Café de Paris,43.48271809,-1.56134069
Biarritz,Hotel de Silhouette,43.48106773,-1.56320751
Biarritz,Résidence Biarritz Ocean,43.48040601,-1.55796111
Biarritz,Hotel De L'Océan,43.48257408,-1.56374395
Lézat-sur-Lèze,Artbnb,43.27514220,1.34783704
hammam,DEMEURE DE LA CARMINE,43.08754039,1.87135531
Ignaux,Les Granges d'Ignaux,42.73192570,1.83929687
Vicdessos,Les Bordes De Paloumières,42.76974676,1.48854339
Saurat,LES CHÂLETS DE MONTORGUEIL,42.89935000,1.45349200
Ganac,la maison d'Anna,42.95091203,1.57907546
Bayonne,L'âme Nomade - Bayonne Centre,43.49787499,-1.48486985
Mercus-Garrabet,Le Hameau du Comté de Foix,42.89454800,1.63417900
6 pièces,Maison Bayonne,43.49263250,-1.48831850
Montauban,Suite privée avec piscine,44.04776511,1.35040889
Montauban,L'Ecrin de la Resistance,44.01737330,1.35517510
Montauban,cavaille,43.99310800,1.36833300
Montauban,L'élégant - Appartement - Hyper centre - Proche parking,44.01782940,1.35434630
Ax-les-Thermes,STUDIOS MAGUI,42.71940787,1.83907012
Carcassonne,Carcassonne Townhouse,43.20984100,2.35690500
Carcassonne,Mercure Carcassonne Porte De La Cité,43.20716410,2.36981213
Toulouse,Zenitude Hôtel-Résidences Toulouse Métropole,43.59149221,1.40322983
Toulouse,Appartements avec chambre séparée - Toulouse hypercentre,43.60594710,1.44482150
Carcassonne,Hôtel l'Aragon,43.20779948,2.36734718
Carcassonne,SOWELL HOTELS Les Chevaliers,43.21103244,2.35819995
Carcassonne,Cité Park,43.20739792,2.36162012
Carcassonne,Adonis Carcassonne,43.20478378,2.36022029
Collioure,Les Roches Brunes,42.52534777,3.09032446
Carcassonne,Hôtel La Bastide Saint Martin,43.22714696,2.39639953
Montauban,Le bon'appart - 50m de la cathédrale,44.01632797,1.35513816
Collioure,Hôtel La Casa Pairal,42.52616733,3.08235571
Collioure,Le Mas des Citronniers,42.52538159,3.08256391
Collioure,Hotel Méditerranée,42.52708254,3.08026291
Collioure,Ibanova,42.52313330,3.08557610
Collioure,Le Madeloc Hôtel & Spa,42.52876467,3.07865426
Collioure,Residence Pierre & Vacances Les Balcons de Collioure,42.52510633,3.09043620
parking,Appartement 4 personnes,42.52213734,3.08851152
Biarritz,Hôtel Oxo,43.48176836,-1.55452318
Biarritz,La Maison du Lierre,43.48013354,-1.56076133
Biarritz,Résidence Pierre & Vacances Premium Haguna,43.48534536,-1.55258060
Biarritz,Charming bohemian little house with terrace 5 min from the beach - Welkeys,43.47446640,-1.56444600
Biarritz,Hotel Saint Julien,43.47913900,-1.56227544
Biarritz,Escale Oceania Biarritz,43.48534146,-1.55238748
La Bastide-de-Bousignac,Malepère,43.05318016,1.84865303
Caumont,Le Clos Fleuri,43.03449560,1.05723960
Tabre,Aux 4 Saisons,42.98892387,1.86048956
Savignac-les-Ormeaux,La Renaissance - Appartements atypiques avec parking,42.72681300,1.82966060
Biarritz,Hotel Villa Koegui Biarritz,43.48070865,-1.55810058
Ax-les-Thermes,Le Clos St Louis,42.72079212,1.83754871
Miglos,Gitamiglos Gîtes,42.79173779,1.59824945
Mirepoix,La Maison des Consuls,43.08830430,1.87444760
Carcassonne,Appartements Pech Mary,43.20745530,2.36430280
Bompas,VILLA VACANCES NEUVE,42.86308560,1.61738280
Carcassonne,Hotel Astoria,43.21755413,2.35417351
Carcassonne,La Maison sur la Colline,43.19487950,2.37735584
Carcassonne,Carcassonne Pont Vieux Apartments,43.21136679,2.35624421
Carcassonne,Bungalows & Rooms - Gît'Ôstal,43.23114939,2.31980905
Collioure,Maison de pêcheur au Faubourg - 6CONV21,42.52359900,3.08505100
Collioure,Appartement Le Port d Avall - 6PA65,42.52215500,3.08856800
Carcassonne,Cité View,43.20799054,2.36182145
Carcassonne,514 Appart Hotel,43.20548500,2.37220620
Carcassonne,ibis budget Carcassonne La Cité,43.20765481,2.37880826
Collioure,Appartement de charme à 50m de la plage de sable,42.52388210,3.08440230
Collioure,Hôtel Triton,42.52371617,3.08713473
Collioure,ALMA,42.53345200,3.07732100
Collioure,Les Pieds dans l'Eau,42.52716324,3.08501510
2 pièces,Studio Collioure,42.52343100,3.09768800
Montauban,Chez Ingres - Le Nid - Joyau caché en centre ville,44.01581380,1.35338550
Collioure,Appartement Sous le Soleil,42.52712220,3.07651610
Collioure,Résidence Saint Vincent,42.52730095,3.08423268
2 pièces,Appartement Collioure,42.52699490,3.08400320
Biarritz,Hôtel VAL FLORES LOGIS,43.48380307,-1.54836148
Biarritz,Hotel Txutxu-Mutxu,43.48405704,-1.54899716
Carcassonne,ibis budget Carcassonne La Cité,43.20765481,2.37880826
Biarritz,Saint Charles Hôtel & Coliving Biarritz,43.48538136,-1.54920369
Carcassonne,Hotel Espace Cite,43.20835470,2.36776024
Carcassonne,Hotel Du Pont Vieux,43.20905066,2.36179769
Carcassonne,Hotel De La Bastide,43.21567760,2.34974384
Carcassonne,Cerise Carcassonne Sud,43.20754846,2.37261450
Carcassonne,Audotel,43.20528921,2.40765542
Carcassonne,Hôtel Montmorency & Spa,43.20706635,2.36708701
Carcassonne,Zenitude Hôtel-Résidences Carcassonne,43.22829222,2.36018702
Vergèze,La Clé des Chants,43.74399200,4.21977300
Remoulins,Vacancéole - Résidence Pont du Gard,43.94498000,4.54934400
Vergèze,La Passiflore,43.74325483,4.21914026
Lédenon,Le Mas De Gleyzes B&B de Charme,43.88673849,4.52837348
Collias,Hotel Restaurant Le Gardon - Pont du Gard,43.96063267,4.46756244
Garons,Le Mas de l'Espérance,43.74779287,4.42879379
Collias,Hostellerie Le Castellas - Les Collectionneurs,43.95418958,4.47615892
Saint-Gilles,Logis Le Cours,43.67345521,4.43225384
Collioure,Le Clos Des Orangers,42.52560500,3.08193800
Carcassonne,Hôtel Central,43.21395936,2.35457182
Collioure,Résidence Collioure Plage,42.52389238,3.08739067
Collioure,Les Jasmins,42.52354810,3.08187379
Collioure,Le Machado,42.52613521,3.08221858
Collioure,Les Suites de Collioure,42.52439000,3.08272600
Carcassonne,Carcassonne Bed and Breakfast du Palais,43.21359920,2.35708120
Carcassonne,Appartement Le Moulin Vert,43.20905530,2.34691580
Rue Barbès,The Apartments,43.21344717,2.35315974
Toulouse,Hotel Arena Toulouse,43.58433770,1.49191968
Carcassonne,Superb views of the Medieval City,43.21215460,2.36464090
Carcassonne,Chambre,43.21343100,2.37816900
Carcassonne,Cité Park,43.20739792,2.36162012
Toulouse,Hotel de Bordeaux,43.60977564,1.45315915
Toulouse,Appart’City Confort Toulouse Aéroport Purpan,43.59868349,1.39488816
Toulouse,Saint Etienne Studio Lot 4,43.60015750,1.44859460
Toulouse,Hôtel Le Capitole,43.60605939,1.44516751
Collioure,Appartement Saphir - 4SAP7,42.52437300,3.09009400
Toulouse,Aparthotel Adagio Access Toulouse Jolimont,43.61475877,1.46306187
terrasses,Maison à Collioure,42.52917345,3.07819528
Carcassonne,Le Couvent - Hostel,43.21488500,2.35151000
Toulouse,Pullman Toulouse Centre Ramblas,43.60854242,1.45334423
Toulouse,Le Brienne Toulouse Centre,43.60965435,1.42261362
Ax-les-Thermes,T2 250m du centre ville AX-LES-THERMES,42.71258945,1.84119565
Montfrin,Camping Bellerive,43.88077361,4.58936155
Générac,Lacanepière,43.72913473,4.35172588
Mus,La Paillère,43.73848460,4.20085420
Vestric-et-Candiac,Terre de Boheme,43.71624124,4.27762985
Aimargues,Fasthôtel Nîmes Ouest,43.70194327,4.19255018
Bernis,O2suites,43.76810151,4.28779618
Uzès,Logis Uzès Pont du Gard,44.00284485,4.41645205
Remoulins,La Combe Joseph,43.94319010,4.55095500
Biarritz,Hôtel Le Café de Paris,43.48271809,-1.56134069
Carcassonne,Le Clos de Manon,43.21277070,2.35801050
Carcassonne,Cité View,43.20799054,2.36182145
Carcassonne,Hotel Montsegur,43.21230753,2.34492928
Carcassonne,Cerise Carcassonne Sud,43.20754846,2.37261450
Carcassonne,Carcassonne Pont Vieux Apartments,43.21136679,2.35624421
Carcassonne,Audotel,43.20528921,2.40765542
Carcassonne,Apartment Le Jardin,43.21123500,2.35074100
Collioure,Résidence du Port d'Avall 4PA104,42.52215520,3.08856820
Toulouse,LE CASTELET - Cosy duplex proche du centre-ville,43.58788170,1.45002010
Toulouse,Le Jasmin des Carmes - Hypercentre - Netflix,43.58980400,1.44460840
Toulouse,Campanile Toulouse Balma - Cité de l'Espace,43.58409510,1.49317369
Toulouse,Hôtel Alizé,43.62274675,1.43513270
Toulouse,Lagrange Aparthotel Toulouse Saint-Michel,43.58763592,1.44667894
Toulouse,Cosy T2 sur Berges de Garonne pour Séjours & Affaires,43.61324140,1.40911940
Toulouse,Mercure Toulouse Centre Wilson Capitole,43.60474354,1.44867517
Ignaux,ISATIS 19,42.71378300,1.83926900
Tramway,Appart Patte d Oie,43.59557380,1.41233210
Ax-les-Thermes,Chalet de 4 chambres avec jardin amenage a Ax les Thermes a 1 km des pistes,42.70158610,1.81840520
Tarascon-sur-Ariège,Hostellerie de la Poste,42.84806398,1.60542548
Mirepoix,Hôtel Le Commerce,43.08748202,1.87339157
Ascou,Gite d'Etape Ascou La Forge,42.72457962,1.89246207
Pamiers,Hôtel Premiere Classe Pamiers,43.10322201,1.63057027
Saint-Lary,Logis Auberge de l'Isard,42.93045100,0.89378650
Le Bosc,Auberge Les Myrtilles,42.96126316,1.43633366
Biarritz,Résidence Pierre & Vacances Premium Haguna,43.48534536,-1.55258060
Biarritz,La Maison du Lierre,43.48013354,-1.56076133
Biarritz,Résidence Biarritz Ocean,43.48040601,-1.55796111
Biarritz,B&B La Maison de la Côte,43.49052600,-1.55085000
Lunel,Kyriad Montpellier Est - Lunel,43.68481967,4.14870478
Biarritz,Grand Tonic Hotel & SPA Biarritz,43.48447351,-1.55694455
Théziers,Le Clos Boisé,43.90842720,4.61630434
Arpaillargues-et-Aureillac,Château d'Arpaillargues Châteaux et Hôtels Collection,43.99945021,4.37276781
Remoulins,Hôtel Restaurant Le Colombier,43.94629357,4.54834789
Saint-Gilles,Logis Heraclee,43.67445237,4.43480730
Lédenon,Au Mas de Marie,43.91307401,4.51023940
The Originals Relais (Relais du Silence),La Villa Vicha,43.75749172,4.16854709
Biarritz,Hotel De L'Océan,43.48257408,-1.56374395
Beaucaire,Logis VIGNES BLANCHES*** Hôtel Cosy et restaurant de terroir,43.81320156,4.62466478
Carcassonne,Zenitude Hôtel-Résidences Carcassonne,43.22829222,2.36018702
Carcassonne,Hôtel Montmorency & Spa,43.20706635,2.36708701
Carcassonne,Hotel Du Pont Vieux,43.20905066,2.36179769
in The Unbound Collection by Hyatt,Hôtel du Palais Biarritz,43.48643904,-1.55621767
Carcassonne,B&B Bloc G,43.20973489,2.36081064
Carcassonne,Ecuries Sainte Croix,43.19320867,2.38151450
Carcassonne,La Maison Vieille Maison d'Hôtes & Gîtes,43.20967429,2.36101985
Collioure,Duplex quartier piéton,42.52674400,3.08376720
Collioure,STUDIO 2 pers - 2EGA37,42.52769000,3.08409300
Collioure,appartement T2 Port d'Avall - 4PA44,42.52195620,3.08830475
Collioure,Coquet appartement F2 avec belle terrasse 4SAP18,42.52439700,3.09011000
Carcassonne,Le Bokeh Apartments,43.20728910,2.36106620
Carcassonne,Hotel du Roi & Spa by SOWELL COLLECTION,43.21085000,2.35776900
Collioure,Résidence du Port d'Avall 4PA133,42.52215520,3.08856820
Collioure,Résidence du Port d'Avall 4PA51,42.52215520,3.08856820
Collioure,5DEMO54 - Appartement très proche plage et toutes commodités,42.52343100,3.08649500
Collioure,Appartement Viva Collioure - 3VIV18,42.52221100,3.07167200
Toulouse,LE CARRÉ MATABIAU HYPERCENTRE GARE NETFLIX,43.61096820,1.44905360
Toulouse,L'Estival - Appartement au calme Toulouse Hypercentre,43.59905230,1.44178890
Toulouse,Welkeys Apartment - Regourd,43.60504890,1.45376360
Toulouse,Best Western Hotel Innes Toulouse Centre,43.61060878,1.44708797
Toulouse,Odalys City Toulouse Colombélie,43.60580900,1.45571900
Toulouse,Residhotel Toulouse Centre,43.59539161,1.44120499
Toulouse,Le Patio - appartements climatisés Toulouse centre,43.62040835,1.45328381
Toulouse,Hôtel Le Cousture,43.60425080,1.45049907
Laroque-dʼOlmes,Hôtel Castel d'Olmes,42.96129261,1.86389655
Pamiers,Hôtel La Rocade,43.12310898,1.62853003
Saint-Pierre-de-Rivière,Logis Hotel Restaurant LA BARGUILLERE,42.96093340,1.55871212
Ganac,Gite De Charme,42.93592330,1.57316923
Bélesta,Palais Cathare,42.90341191,1.93380886
Saint-Girons,Les chambres et studios Camping Parc de Paletès,42.97410298,1.16272688
Les Cabannes,Complexe des Oustalous,42.78788200,1.68680700
Biarritz,Studio Nadaillac-6,43.47971400,-1.56467300
Goulier-et-Olbier,Relais d'Endron,42.75596060,1.50413080
Biarritz,Campanile Biarritz,43.46638758,-1.54004395
Biarritz,Hotel Saint Julien,43.47913900,-1.56227544
Biarritz,Vue sur mer et plage de Marbella,43.46807203,-1.57007000
Biarritz,Saint Charles Hôtel & Coliving Biarritz,43.48538136,-1.54920369
Biarritz,Escale Oceania Biarritz,43.48534146,-1.55238748
Biarritz,Le Garage Biarritz Hôtel Nouvelle ouverture,43.49059200,-1.55169700
Carcassonne,Jardin du Petit Gatsby,43.21154710,2.36450600
Biarritz,Le Gamaritz,43.48177420,-1.56654418
Carcassonne,Loft Chic,43.21352360,2.35109740
tennis,4PA31 - Port d'Avall Appartement vue sur piscine pour 4 personnes,42.52215500,3.08856800
Carcassonne,Premiere Classe Carcassonne,43.20650721,2.31240615
Carcassonne,Campanile Carcassonne Est - La Cité,43.20917774,2.38705471
Collioure,Appartement Saphir - 4SAP7,42.52437300,3.09009400
3 pièces,Appartement Collioure,42.52476300,3.08209100
Collioure,Maisonnette dans les faubourgs de Collioure,42.52338900,3.08504450
Collioure,Appartement Résidence de l'Oli - 4OL137,42.52246000,3.08791500
Collioure,Rue de la Tour d'Auvergne 2TOAU8,42.52332220,3.08598160
Toulouse,Appartement 5 - tout équipé - Carmes,43.59838150,1.44665000
Toulouse,TOULOUSE appartement avec chambre séparée/Métro/Piscine,43.63235083,1.44529520
Collioure,Charme - Calme - Hyper centre - Collioure,42.52716110,3.08362640
Toulouse,Le Velane by Cocoonr,43.59671900,1.44835900
Castillon-en-Couserans,Au détour Du Larrech,42.92119098,1.03188134
Carla-Bayle,Résidence L'Oustal Del Carlat,43.15094039,1.38291125
Rieucros,DOMAINE DE MARLAS - CHAMBRES D'HÔTES,43.04190300,1.77822000
Siguer,Maison Cancela,42.76671393,1.56553566
Fougax-et-Barrineuf,Les Contes,42.88256196,1.87384466
Carcassonne,SANTOCHA : appartement en plein coeur de ville !,43.21122460,2.35055660
Savignac-les-Ormeaux,Camping La Marmotte,42.73025170,1.81189055
2 pièces,Appartement Bormes-les-Mimosas,43.12420600,6.36067900
2 pièces,Appartement Bormes-les-Mimosas,43.12339900,6.35464700
Niaux,Les Terrasses De Castelmerle,42.81277845,1.59159869
4 pièces,Appartement Bormes-les-Mimosas,43.12853000,6.35410500
Pamiers,Hôtel Le Roi Gourmand,43.11600796,1.61888748
Biarritz,Apartment Arudy,43.48030400,-1.55743600
Biarritz,Hôtel Georges VI,43.48218971,-1.56635910
Biarritz,Nice and modern 1br flat at the heart of Biarritz - Welkeys,43.48357750,-1.55648850
Biarritz,Bohemian house with terrace and parking 5 min from the beach - Welkeys,43.47446640,-1.56444600
Biarritz,Magnifique Appartement en hypercentre,43.47784690,-1.55769840
Biarritz,T2 Sunset,43.49191539,-1.55190407
Biarritz,Mercure Président Biarritz Plage,43.48186470,-1.55975819
Collioure,Appartement type T2 bord de mer ACCES PLAGE DIRECT 4RB4,42.52343100,3.09768800
Collioure,Appartement Pla de las Fourques - 3CPF29,42.52868800,3.07969400
Biarritz,Le Regina Biarritz Hotel & Spa MGallery Hotel Collection,43.49107531,-1.55189127
Collioure,Studio Soleil Marin - 2SOM35,42.52197850,3.08022141
Collioure,Appartement Le val Saint-Elme - 4ESCA5,42.52202700,3.08705400
Collioure,Appartement La Vérangéla - 4VER34,42.52254200,3.08556200
Collioure,6QUI10-1 - Appartement de standing avec garage et ascenseur pour 6 personnes,42.52292500,3.08593600
3 pièces,Appartement Bormes-les-Mimosas,43.12853200,6.35629400
Bormes-les-Mimosas,Villa de 3 chambres avec piscine privee et jardin clos a Bormes les Mimosas a 4 km de la plage,43.14891300,6.34820614
Collioure,5RBUT1 - Maison familiale sur deux niveaux en plein coeur du centre ville,42.52776800,3.08404400
Collioure,6DES10 - Maison de village pour 6 personnes idéalement situé,42.52373800,3.08376600
JACUZZI et LIT D\'EXCEPTION,CHAMBRE ROMANTIQUE,43.59190510,5.39090780
Aix-en-Provence,Le jardin de Ponteves,43.52633250,5.45002100
Aix-en-Provence,Studio à Deux Pas d'Aix,43.54063924,5.37601590
Aix-en-Provence,Duplex Bellevue SPA PRIVATIF Toit d'Aix,43.53017453,5.44523943
Aix-en-Provence,studio hypercentre courteissade,43.52736660,5.44820330
Aix-en-Provence,Aix City center Town hall 3 room apartment,43.52995430,5.44788790
Calvisson,Résidence Odalys Le Mas des Vignes,43.75184300,4.16095200
Cassis,Chez Fifi - studio 28m2 - hyper centre - wifi,43.21495870,5.53996110
Aix-en-Provence,Le Mas D'Entremont,43.55038715,5.42617321
Avignon,Avignon Grand Hotel,43.94254506,4.80436206
Aix-en-Provence,Student Factory Aix-en-Provence Pont de l'Arc,43.51163700,5.45837100
Aix-en-Provence,Novotel Aix-en-Provence Beaumanoir,43.51348220,5.46591148
Aix-en-Provence,B&B Hôtel Aix-en-Provence Pont de l'Arc,43.51117130,5.44468050
Aix-en-Provence,Charming studio in the historic district in Aix-en-Provence - Welkeys,43.52908850,5.44758080
Aix-en-Provence,City Résidence Aix-en-Provence,43.52854450,5.42601228
Aix-en-Provence,Les Terrasses D'Aix,43.54134102,5.37316071
Aix-en-Provence,LA GRACETTE Les Studios,43.49041000,5.38390000
Aix-en-Provence,Suite Le CEZANNE,43.52898320,5.44802090
Cassis,Giovannina N3,43.22128700,5.53633100
Cassis,Magnifique appartement Cassis,43.21621090,5.53650820
Cassis,Mer marine,43.21392700,5.53907950
Cassis,Belle Vue,43.22850700,5.53168100
Cassis,Le petit cassis,43.21870690,5.53996360
Cassis,CassisFamily,43.22704861,5.53200782
Cassis,Appt 4 Personnes - Vue mer - Parking - Climatisation,43.21945430,5.54141160
Avignon,Bright Apt for two at 8 min from Utopia Cinema,43.94762000,4.80677000
Avignon,2-bedroom apartment with terrace typical of Avignon Welkeys,43.94593390,4.81056450
Avignon,Premiere Classe Avignon Courtine Gare TGV,43.93020671,4.79032874
Avignon,Beautiful flat in a character house in the heart of Avignon - Welkeys,43.94819460,4.80150960
Avignon,Nice studio in the center of AVIGNON,43.94812000,4.80677000
Avignon,CLIMATISATION-Hypercentre-PARKING-COSY CARNOT-AVIGNONSMILE,43.94917757,4.81083119
Biarritz,Apartment Les Hauts de Biarritz-4,43.47017600,-1.56181800
Collioure,RESIDENCE LE GRAND LARGE Studio 4GL1,42.52295900,3.08550000
Avignon,ibis Avignon Sud,43.92607107,4.84903291
Aix-en-Provence,Loft Pavillon Vendome,43.53114780,5.44209530
Aix-en-Provence,Opens to a beautiful semi-covered terrace and a private garden,43.58029960,5.41543450
Avignon,Appartements La Croix,43.95147166,4.80458517
Marseille,Ibis Budget Marseille Timone,43.29524200,5.40073900
calme et confort moderne,Cittazen Aix-en-Provence - Entre gare TGV et centre ville,43.48532980,5.34712680
Aix-en-Provence,Casa Hotel,43.52741865,5.44165731
Aix-en-Provence,Café de Paris,43.52705400,5.44944000
Aix-en-Provence,Zola Studio,43.52633650,5.45432770
Aix-en-Provence,Chambre Le Merindol,43.53022120,5.44500340
VRAI JACCUZZI 2 PERSONNES,Aix chambre romantique,43.59190500,5.39090800
Aix-en-Provence,Villa Saint-Ange,43.52306800,5.45769900
Cassis,Bright flat classified with 2 in the centre of Cassis - Welkeys,43.21437710,5.53778030
